Date,Open,High,Low,Close,Volume
201603181400,51025,51050,50885,50890
201603181410,50890,50940,50825,50855
201603181420,50860,50935,50770,50820
201603181430,50815,50945,50795,50930
201603181440,50930,51035,50905,51020
201603181450,51020,51120,51000,51045
201603181500,51045,51310,51000,51245
201603181510,51250,51355,51075,51140
201603181520,51140,51155,50850,50920
201603181530,50915,51000,50875,50950
201603181540,50945,50985,50855,50930
201603181550,50930,50990,50885,50990
201603181600,50980,51030,50775,50785
201603181610,50795,50815,50635,50655
201603181620,50655,50740,50590,50740
201603181630,50730,50840,50655,50820
201603181640,50825,50910,50780,50795
201603181650,50785,51155,50785,51085
201603181700,51080,51150,51010,51045
201603181710,51045,51065,50930,50985
201603181720,50990,51005,50715,50775
201603181730,50785,50785,50560,50700
201603181740,50690,50960,50675,50945
201603181750,50925,51300,50925,51030
201603210900,51200,51585,51140,51490
201603210910,51490,51565,51400,51435
201603210920,51430,51480,51325,51420
201603210930,51420,51435,51260,51280
201603210940,51285,51380,51235,51340
201603210950,51340,51420,51290,51360
201603211000,51370,51420,51115,51135
201603211010,51135,51300,51080,51275
201603211020,51270,51480,51185,51415
201603211030,51410,51665,51410,51630
201603211040,51630,51745,51590,51620
201603211050,51625,51735,51595,51630
201603211100,51640,51700,51460,51515
201603211110,51520,51650,51475,51620
201603211120,51620,51680,51520,51590
201603211130,51585,51600,51420,51480
201603211140,51475,51480,51300,51340
201603211150,51345,51415,51280,51300
201603211200,51305,51350,51250,51265
201603211210,51275,51460,51225,51450
201603211220,51450,51460,51325,51360
201603211230,51365,51525,51345,51365
201603211240,51370,51385,51275,51280
201603211250,51275,51385,51250,51280
201603211300,51280,51315,51195,51310
201603211310,51305,51335,51230,51240
201603211320,51245,51270,51200,51260
201603211330,51255,51280,51215,51225
201603211340,51220,51225,51155,51185
201603211350,51190,51265,51175,51235
201603211400,51230,51365,51210,51350
201603211410,51350,51390,51300,51340
201603211420,51345,51420,51330,51365
201603211430,51360,51360,51280,51305
201603211440,51305,51305,51220,51265
201603211450,51270,51340,51215,51340
201603211500,51340,51395,51325,51380
201603211510,51380,51455,51350,51425
201603211520,51430,51450,51360,51440
201603211530,51440,51500,51400,51500
201603211540,51500,51520,51340,51420
201603211550,51420,51645,51395,51625
201603211600,51625,51695,51570,51685
201603211610,51680,51760,51655,51685
201603211620,51685,51695,51585,51640
201603211630,51640,51660,51560,51650
201603211640,51655,51695,51465,51485
201603211650,51485,51590,51475,51520
201603211700,51535,51670,51520,51645
201603211710,51645,51675,51545,51585
201603211720,51575,51635,51560,51615
201603211730,51620,51660,51590,51635
201603211740,51635,51640,51505,51535
201603211750,51530,51540,51500,51500
